row_idx,total_graders,num_available_graders,num_graders,spu_GED2_all,spu_E_IoU_SY_all,spu_E_IoU_SS_all,spu_E_IoU_YY_all,hpu_GED2_all,hpu_E_IoU_SY_all,hpu_E_IoU_SS_all,hpu_E_IoU_YY_all,spu_IoUrec_all,hpu_IoUrec_all,spu_Hungarian_all,hpu_Hungarian_all,num_nonempty_graders,spu_GED2_nonempty,spu_E_IoU_SY_nonempty,spu_E_IoU_SS_nonempty,spu_E_IoU_YY_nonempty,hpu_GED2_nonempty,hpu_E_IoU_SY_nonempty,hpu_E_IoU_SS_nonempty,hpu_E_IoU_YY_nonempty,spu_IoUrec_nonempty,hpu_IoUrec_nonempty,spu_Hungarian_nonempty,hpu_Hungarian_nonempty
153,4,4,4,0.1288901752291225,0.8233848305287794,0.9128708755038988,0.8627889607827826,0.013134704699962363,0.8556430080598669,0.8616317600369137,0.8627889607827826,0.8471230410427719,0.9765352902191968,0.5000580194955057,0.7589534652464307,4,0.1288901752291225,0.8233848305287794,0.9128708755038988,0.8627889607827826,0.013134704699962363,0.8556430080598669,0.8616317600369137,0.8627889607827826,0.8471230410427719,0.9765352902191968,0.5000580194955057,0.7589534652464307
154,4,4,4,0.09300270869661398,0.8576642773774839,0.9167400575652708,0.8915912058863109,0.0077823812228816625,0.8878315371306955,0.8918542495979618,0.8915912058863109,0.8874474740759217,0.9844928114144921,0.5063030126088376,0.5505751687384296,4,0.09300270869661398,0.8576642773774839,0.9167400575652708,0.8915912058863109,0.0077823812228816625,0.8878315371306955,0.8918542495979618,0.8915912058863109,0.8874474740759217,0.9844928114144921,0.5063030126088376,0.5505751687384296
155,4,4,4,0.08274139360539956,0.874369598990554,0.9367093073354038,0.8947712842511037,0.008282925326555057,0.8885356339241883,0.890582908923828,0.8947712842511037,0.898041604815994,0.9844848597315661,0.45074838244829946,0.5819047348941295,4,0.08274139360539956,0.874369598990554,0.9367093073354038,0.8947712842511037,0.008282925326555057,0.8885356339241883,0.890582908923828,0.8947712842511037,0.898041604815994,0.9844848597315661,0.45074838244829946,0.5819047348941295
156,4,4,4,0.10907429527403056,0.8555417225108171,0.925287864700046,0.8948698755956187,0.007633886082608954,0.8904180655382259,0.893600141563442,0.8948698755956187,0.881809008724572,0.9847383174716235,0.11351781870884377,0.4596571779550786,4,0.10907429527403056,0.8555417225108171,0.925287864700046,0.8948698755956187,0.007633886082608954,0.8904180655382259,0.893600141563442,0.8948698755956187,0.881809008724572,0.9847383174716235,0.11351781870884377,0.4596571779550786
157,4,4,4,0.2320974318872796,0.8075664228142481,0.9357312613235294,0.9114990161922464,0.006281067639288818,0.907590671003784,0.9099633934546104,0.9114990161922464,0.8173059938243024,0.9870499677882311,0.380709647692151,0.6301768981185684,4,0.2320974318872796,0.8075664228142481,0.9357312613235294,0.9114990161922464,0.006281067639288818,0.907590671003784,0.9099633934546104,0.9114990161922464,0.8173059938243024,0.9870499677882311,0.380709647692151,0.6301768981185684
158,4,4,4,0.40870813265607175,0.7048438677317873,0.9120050224728169,0.9063908456468295,0.006077448520801054,0.9043742286700361,0.9084350602140439,0.9063908456468295,0.7104836316407919,0.9878392482834824,0.34908952182611896,0.4408566732311774,4,0.40870813265607175,0.7048438677317873,0.9120050224728169,0.9063908456468295,0.006077448520801054,0.9043742286700361,0.9084350602140439,0.9063908456468295,0.7104836316407919,0.9878392482834824,0.34908952182611896,0.4408566732311774
159,4,4,4,0.20530045010828013,0.7965223342328326,0.9178668951702729,0.8804782234036724,0.009037110645810253,0.8741061961367369,0.8767712795156116,0.8804782234036724,0.8239124898662051,0.981936544971098,0.6836699150350373,0.6394158761578843,4,0.20530045010828013,0.7965223342328326,0.9178668951702729,0.8804782234036724,0.009037110645810253,0.8741061961367369,0.8767712795156116,0.8804782234036724,0.8239124898662051,0.981936544971098,0.6836699150350373,0.6394158761578843
160,4,4,4,0.15379430958438467,0.7743073271841249,0.8657295757947556,0.8366793881578788,0.011652233700639725,0.8313597768215051,0.8376923991857711,0.8366793881578788,0.8201814351588308,0.9781705182373298,0.6630436153679501,0.5204532974243529,4,0.15379430958438467,0.7743073271841249,0.8657295757947556,0.8366793881578788,0.011652233700639725,0.8313597768215051,0.8376923991857711,0.8366793881578788,0.8201814351588308,0.9781705182373298,0.6630436153679501,0.5204532974243529
161,4,4,4,0.1958372851655369,0.7008397463571119,0.830708990575431,0.7668077873043296,0.013928369716948108,0.7582112301859997,0.7635430427846178,0.7668077873043296,0.7531728653963248,0.9721422317147019,0.29714783793017907,0.41797398046377965,4,0.1958372851655369,0.7008397463571119,0.830708990575431,0.7668077873043296,0.013928369716948108,0.7582112301859997,0.7635430427846178,0.7668077873043296,0.7531728653963248,0.9721422317147019,0.29714783793017907,0.41797398046377965
162,4,1,4,0.125,0.75,1.0,0.625,0.013392857142857206,0.6183035714285714,0.625,0.625,0.75,0.9732142857142857,0.75,0.7621212121212121,1,2.0,0.0,1.0,1.0,0.2142857142857142,0.8928571428571429,1.0,1.0,0.0,0.8928571428571429,0.0,0.012121212121212125
163,4,1,4,0.08227848101265822,0.5838607594936709,0.625,0.625,0.021186440677966045,0.614406779661017,0.625,0.625,0.8354430379746836,0.9576271186440678,0.6666666666666666,0.776905382887778,1,1.3164556962025316,0.34177215189873417,1.0,1.0,0.3389830508474576,0.8305084745762712,1.0,1.0,0.34177215189873417,0.8305084745762712,0.0,0.14415344490328189
164,4,1,4,0.06960227272727271,0.5901988636363636,0.625,0.625,0.00493421052631593,0.622532894736842,0.625,0.625,0.8607954545454546,0.9901315789473684,0.668888888888889,0.7752100840336134,1,1.1136363636363638,0.4431818181818182,1.0,1.0,0.07894736842105265,0.9605263157894737,1.0,1.0,0.4431818181818182,0.9605263157894737,0.002222222222222218,0.02521008403361345
165,4,1,4,0.125,0.75,1.0,0.625,0.03676470588235281,0.6066176470588236,0.625,0.625,0.75,0.9264705882352942,0.75,0.75,1,2.0,0.0,1.0,1.0,0.588235294117647,0.7058823529411765,1.0,1.0,0.0,0.7058823529411765,0.0,0.0
166,4,1,4,0.0859375,0.58203125,0.625,0.625,0.008333333333333304,0.6208333333333333,0.625,0.625,0.828125,0.9833333333333334,0.7393162393162394,0.7685185185185185,1,1.375,0.3125,1.0,1.0,0.1333333333333333,0.9333333333333333,1.0,1.0,0.3125,0.9333333333333333,0.08974358974358972,0.018518518518518528
167,4,4,4,0.383845698337972,0.6646068427090701,0.906423734546888,0.8066356492092243,0.03613723234352062,0.7801902015687876,0.7898819862718716,0.8066356492092243,0.6649328237780721,0.9410235378437105,0.15735129068462403,0.12311604253351825,4,0.383845698337972,0.6646068427090701,0.906423734546888,0.8066356492092243,0.03613723234352062,0.7801902015687876,0.7898819862718716,0.8066356492092243,0.6649328237780721,0.9410235378437105,0.15735129068462403,0.12311604253351825
168,4,4,4,0.1822550285745188,0.7660597912671953,0.8791249322870865,0.8352496788218228,0.030285468527560755,0.8185389353846889,0.8321136604751158,0.8352496788218228,0.7854697004075436,0.9471155974351463,0.3161235272404102,0.3348168705873535,4,0.1822550285745188,0.7660597912671953,0.8791249322870865,0.8352496788218228,0.030285468527560755,0.8185389353846889,0.8321136604751158,0.8352496788218228,0.7854697004075436,0.9471155974351463,0.3161235272404102,0.3348168705873535
169,4,4,4,0.21085107694206784,0.7998753443780975,0.9347425937715368,0.875859171926726,0.020645133412585115,0.8590084490721551,0.8628028596301693,0.875859171926726,0.79665688182391,0.9636264588760304,0.39454821162810977,0.4065257140693808,4,0.21085107694206784,0.7998753443780975,0.9347425937715368,0.875859171926726,0.020645133412585115,0.8590084490721551,0.8628028596301693,0.875859171926726,0.79665688182391,0.9636264588760304,0.39454821162810977,0.4065257140693808
170,4,4,4,0.27295906484748766,0.7690508500809359,0.8911628887608625,0.919897876248497,0.04394236344540203,0.8814654422374382,0.8869753716717814,0.919897876248497,0.7734645051935437,0.9449421938840946,0.5084604163174903,0.31151351720356973,4,0.27295906484748766,0.7690508500809359,0.8911628887608625,0.919897876248497,0.04394236344540203,0.8814654422374382,0.8869753716717814,0.919897876248497,0.7734645051935437,0.9449421938840946,0.5084604163174903,0.31151351720356973
171,4,4,4,0.25435851737030035,0.5278999220024206,0.6936580882352941,0.6165002731398476,0.031209039322073084,0.5923698772522961,0.5994485206868176,0.6165002731398476,0.5962780570493337,0.941434179425063,0.057377049180327856,0.04371584699453553,4,0.25435851737030035,0.5278999220024206,0.6936580882352941,0.6165002731398476,0.031209039322073084,0.5923698772522961,0.5994485206868176,0.6165002731398476,0.5962780570493337,0.941434179425063,0.057377049180327856,0.04371584699453553
172,4,1,4,0.125,0.5625,0.625,0.625,0.009765625,0.6201171875,0.625,0.625,0.75,0.98046875,0.75,0.75,1,2.0,0.0,1.0,1.0,0.15625,0.921875,1.0,1.0,0.0,0.921875,0.0,0.0
173,4,1,4,0.10202205882352944,0.5739889705882353,0.625,0.625,0.011597938144329856,0.6192010309278351,0.625,0.625,0.7959558823529411,0.9768041237113402,0.75,0.75,1,1.6323529411764706,0.18382352941176472,1.0,1.0,0.18556701030927836,0.9072164948453608,1.0,1.0,0.18382352941176472,0.9072164948453608,0.0,0.0
174,4,2,4,0.13149752292440198,0.36710805612822317,0.439484126984127,0.42622950819672134,0.03440244079284693,0.40599756731538256,0.42016806722689076,0.42622950819672134,0.7781047919084729,0.933907624633431,0.5111485447422947,0.5694444444444445,2,0.5259900916976078,0.4684322245128927,0.7579365079365079,0.7049180327868853,0.13760976317138784,0.6239902692615302,0.680672268907563,0.7049180327868853,0.5562095838169457,0.8678152492668622,0.21413686425849598,0.06944444444444446
175,4,3,4,0.2277516528895438,0.3553163059451841,0.4853106169477851,0.4530736478321268,0.017922857388306235,0.4408579221238592,0.44656505380389794,0.4530736478321268,0.6715843547224225,0.9667671614100185,0.34211473918965024,0.37976865754643524,3,0.40489182735918894,0.5205623216803272,0.7516633190182846,0.6943531517015588,0.03186285757921126,0.672636305997972,0.6827823178735964,0.6943531517015588,0.56211247296323,0.9556895485466913,0.09566954580175098,0.1367895673451229
176,4,3,4,0.10171156328106978,0.47209650571164996,0.5233683853459973,0.5225361893583724,0.024583115184615756,0.5092422375699701,0.5205314009661836,0.5225361893583724,0.8401390131407118,0.9564551806830397,0.5187177402095462,0.4951142858198779,3,0.1808205569441239,0.7281715657096001,0.8193215739484396,0.8178421144148844,0.04370331588376131,0.7942084223466136,0.8142780461621041,0.8178421144148844,0.7868520175209491,0.9419402409107196,0.2724995405033046,0.2534015814717569
177,4,3,4,0.22963192193791027,0.4100133966668193,0.5488712441837442,0.5007874710878047,0.022721181926035894,0.4889885937392493,0.4999108983167297,0.5007874710878047,0.7296939190563352,0.9572742419294362,0.31470818266100153,0.43647281946272737,3,0.408234527889618,0.6178015940743455,0.8646599896599896,0.7791777263783195,0.0403932123129529,0.7582019444253318,0.7776193747852971,0.7791777263783195,0.6395918920751136,0.9430323225725816,0.06530867506477261,0.1889224318658281
178,4,2,4,0.1702177033112433,0.33886957226800973,0.4252873563218391,0.4226694915254237,0.01436062579131736,0.4173553674464924,0.4264018691588785,0.4226694915254237,0.6806919642857143,0.9710609438870308,0.5056306306306306,0.5261044176706827,2,0.6808708132449729,0.3554782890720391,0.7011494252873564,0.6906779661016949,0.05744250316526989,0.6694214697859695,0.705607476635514,0.6906779661016949,0.36138392857142854,0.9421218877740617,0.005630630630630629,0.026104417670682722
179,4,1,4,0.09615384615384626,0.5769230769230769,0.625,0.625,0.013586956521739246,0.6182065217391304,0.625,0.625,0.8076923076923077,0.9728260869565217,0.7524691358024692,0.75,1,1.5384615384615383,0.23076923076923078,1.0,1.0,0.21739130434782616,0.8913043478260869,1.0,1.0,0.23076923076923078,0.8913043478260869,0.0024691358024691392,0.0
180,4,1,4,0.06944444444444442,0.5902777777777778,0.625,0.625,0.03409090909090917,0.6079545454545454,0.625,0.625,0.8611111111111112,0.9318181818181819,0.75,0.75,1,1.1111111111111112,0.4444444444444444,1.0,1.0,0.5454545454545454,0.7272727272727273,1.0,1.0,0.4444444444444444,0.7272727272727273,0.0,0.0
181,4,2,4,0.18007708665603406,0.41564327485380115,0.625,0.38636363636363635,0.13522727272727264,0.43806818181818186,0.625,0.38636363636363635,0.6403508771929824,0.7272727272727273,0.5856481481481483,0.5370370370370371,2,0.720308346624136,0.16257309941520467,0.5,0.5454545454545454,0.540909090909091,0.25227272727272726,0.5,0.5454545454545454,0.2807017543859649,0.45454545454545453,0.08564814814814814,0.037037037037037035
182,4,2,4,0.09037142998950631,0.3745056669928245,0.4263392857142857,0.41304347826086957,0.03660973555216296,0.3938620326446759,0.41129032258064513,0.41304347826086957,0.8209393346379648,0.9255533199195172,0.6159659659659659,0.5662698412698413,2,0.36148571995802503,0.49802266797129807,0.7053571428571428,0.6521739130434783,0.14643894220865172,0.5754481305787036,0.6451612903225806,0.6521739130434783,0.6418786692759295,0.8511066398390341,0.11596596596596596,0.06626984126984127
183,4,1,4,0.06818181818181812,0.5909090909090909,0.625,0.625,0.022058823529411686,0.6139705882352942,0.625,0.625,0.8636363636363636,0.9558823529411764,0.75,0.6802721088435374,1,1.0909090909090908,0.45454545454545453,1.0,1.0,0.3529411764705883,0.8235294117647058,1.0,1.0,0.45454545454545453,0.8235294117647058,0.0,0.013605442176870744
184,4,1,4,0.10795454545454541,0.5710227272727273,0.625,0.625,0.005952380952380931,0.6220238095238095,0.625,0.625,0.7840909090909091,0.9880952380952381,0.75,0.75,1,1.7272727272727273,0.13636363636363635,1.0,1.0,0.09523809523809534,0.9523809523809523,1.0,1.0,0.13636363636363635,0.9523809523809523,0.0,0.0
185,4,1,4,0.08395522388059695,0.5830223880597015,0.625,0.625,0.020408163265306145,0.6147959183673469,0.625,0.625,0.832089552238806,0.9591836734693877,0.75,0.75,1,1.3432835820895521,0.3283582089552239,1.0,1.0,0.3265306122448979,0.8367346938775511,1.0,1.0,0.3283582089552239,0.8367346938775511,0.0,0.0
186,4,3,4,0.17319883100380007,0.27455512001201277,0.32437815779246015,0.39793091323536545,0.07564310254238071,0.3408216939515808,0.35935557721017686,0.39793091323536545,0.6432597193466759,0.8487043411742208,0.5125502167025487,0.25,3,0.3079090328956444,0.376986880021356,0.46556116940881803,0.5963216235295385,0.13447662674200989,0.4947941225805882,0.5277432483736477,0.5963216235295385,0.5243462924622345,0.798272454898961,0.4111534181195178,0.0
187,4,4,4,0.19662989253866392,0.5893117622684036,0.6682491396263519,0.7070042774491193,0.03503637414924332,0.6780924169453133,0.6842169305907506,0.7070042774491193,0.7079482184811214,0.9364029749830967,0.20365010503899392,0.2539468360559791,4,0.19662989253866392,0.5893117622684036,0.6682491396263519,0.7070042774491193,0.03503637414924332,0.6780924169453133,0.6842169305907506,0.7070042774491193,0.7079482184811214,0.9364029749830967,0.20365010503899392,0.2539468360559791
188,4,4,4,0.2694794800575392,0.64043969430515,0.8016618701999446,0.7486969984678946,0.029373215581892542,0.729300072169781,0.7392763614535599,0.7486969984678946,0.6903867386370607,0.941595867452415,0.352649059939609,0.37674992097580934,4,0.2694794800575392,0.64043969430515,0.8016618701999446,0.7486969984678946,0.029373215581892542,0.729300072169781,0.7392763614535599,0.7486969984678946,0.6903867386370607,0.941595867452415,0.352649059939609,0.37674992097580934
189,4,4,4,0.21330196071975904,0.7063279183624318,0.8463269464365943,0.7796308510080283,0.022483059818989348,0.7681510772412222,0.7791543632934055,0.7796308510080283,0.7541606376023646,0.9566905599658642,0.28118519922825086,0.4854636515502931,4,0.21330196071975904,0.7063279183624318,0.8463269464365943,0.7796308510080283,0.022483059818989348,0.7681510772412222,0.7791543632934055,0.7796308510080283,0.7541606376023646,0.9566905599658642,0.28118519922825086,0.4854636515502931
190,4,4,4,0.20724795227435844,0.727214308233499,0.8518151662469566,0.8098614024943998,0.02437544598489616,0.7903991865218678,0.795312416534232,0.8098614024943998,0.7610548034172604,0.9564850654078991,0.13708034369740454,0.1942013108074343,4,0.20724795227435844,0.727214308233499,0.8518151662469566,0.8098614024943998,0.02437544598489616,0.7903991865218678,0.795312416534232,0.8098614024943998,0.7610548034172604,0.9564850654078991,0.13708034369740454,0.1942013108074343
191,4,4,4,0.21292894697957132,0.7226500257780546,0.8351295530542301,0.8230994454814504,0.02257676012593668,0.8070025021149252,0.8134823188743366,0.8230994454814504,0.7917759695571209,0.9572252321085267,0.04647508777274026,0.10474006116207951,4,0.21292894697957132,0.7226500257780546,0.8351295530542301,0.8230994454814504,0.02257676012593668,0.8070025021149252,0.8134823188743366,0.8230994454814504,0.7917759695571209,0.9572252321085267,0.04647508777274026,0.10474006116207951
192,4,4,4,0.19088807166482324,0.6679090366057387,0.772421854895713,0.7542842899805877,0.023455541504976196,0.7461689532369467,0.7615091579982818,0.7542842899805877,0.7400474861938726,0.9603810390959489,0.238183652644497,0.35144553668822315,4,0.19088807166482324,0.6679090366057387,0.772421854895713,0.7542842899805877,0.023455541504976196,0.7461689532369467,0.7615091579982818,0.7542842899805877,0.7400474861938726,0.9603810390959489,0.238183652644497,0.35144553668822315
193,4,4,4,0.14094482355939697,0.6639448431484622,0.7257824143070045,0.743052095549317,0.026401902674953348,0.7227515312154977,0.7288528695566319,0.743052095549317,0.7851043511961779,0.9506198949833827,0.4992245254134206,0.5993221313602819,4,0.14094482355939697,0.6639448431484622,0.7257824143070045,0.743052095549317,0.026401902674953348,0.7227515312154977,0.7288528695566319,0.743052095549317,0.7851043511961779,0.9506198949833827,0.4992245254134206,0.5993221313602819
194,4,1,4,0.125,0.75,1.0,0.625,0.04166666666666674,0.6041666666666666,0.625,0.625,0.75,0.9166666666666666,0.75,0.0,1,2.0,0.0,1.0,1.0,0.6666666666666667,0.6666666666666666,1.0,1.0,0.0,0.6666666666666666,0.0,0.0
195,4,2,4,0.1233905290978271,0.4042586828195075,0.4753289473684211,0.4565789473684211,0.016716248477166684,0.4473249664669038,0.45478723404255317,0.4565789473684211,0.8166436896854242,0.9664835164835166,0.5759493670886076,0.5,2,0.49356211639130854,0.61703473127803,0.9013157894736843,0.8263157894736842,0.06686499390866674,0.7892998658676151,0.8191489361702128,0.8263157894736842,0.6332873793708484,0.932967032967033,0.0759493670886076,0.0
196,4,3,4,0.3808084891657282,0.24236233094686932,0.42105263157894735,0.4444805194805195,0.08046669391241756,0.40575867500209606,0.4475035244360902,0.4444805194805195,0.42520969245107176,0.863030888030888,0.25,0.25357873210633947,3,0.6769928696279613,0.20864414390554542,0.41520467836257313,0.6790764790764791,0.14305190028874237,0.6102376444481707,0.6844507101086048,0.6790764790764791,0.23361292326809568,0.8173745173745174,0.0,0.003578732106339466
197,4,1,4,0.125,0.75,1.0,0.625,0.011363636363636243,0.6193181818181819,0.625,0.625,0.75,0.9772727272727273,0.75,0.75,1,2.0,0.0,1.0,1.0,0.18181818181818188,0.9090909090909091,1.0,1.0,0.0,0.9090909090909091,0.0,0.0
198,4,4,4,0.18301202994058718,0.6395099826734395,0.7863028966976129,0.6757290985898533,0.032616922084804156,0.6544130271025488,0.6657138777000484,0.6757290985898533,0.7083207164866503,0.9306695948205506,0.11612256586483392,0.362245947694096,4,0.18301202994058718,0.6395099826734395,0.7863028966976129,0.6757290985898533,0.032616922084804156,0.6544130271025488,0.6657138777000484,0.6757290985898533,0.7083207164866503,0.9306695948205506,0.11612256586483392,0.362245947694096
199,4,1,4,0.125,0.75,1.0,0.625,0.0,0.625,0.625,0.625,0.75,1.0,0.6666666666666666,0.75,1,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
200,4,4,4,0.23521870100338904,0.6033164564513152,0.7412816591661215,0.7005699547398978,0.03894735401698135,0.6807203672517872,0.6998181337806579,0.7005699547398978,0.7063233800799746,0.9377549598851208,0.24409060437662636,0.12261904761904763,4,0.23521870100338904,0.6033164564513152,0.7412816591661215,0.7005699547398978,0.03894735401698135,0.6807203672517872,0.6998181337806579,0.7005699547398978,0.7063233800799746,0.9377549598851208,0.24409060437662636,0.12261904761904763
201,4,4,4,0.15742522502751943,0.6335470750445616,0.7221005942550847,0.7024187808615581,0.028256123903459995,0.6826811018307911,0.6911995467034842,0.7024187808615581,0.7300408759958976,0.947604840406698,0.42826472592587633,0.5237660911010691,4,0.15742522502751943,0.6335470750445616,0.7221005942550847,0.7024187808615581,0.028256123903459995,0.6826811018307911,0.6911995467034842,0.7024187808615581,0.7300408759958976,0.947604840406698,0.42826472592587633,0.5237660911010691
202,4,4,4,0.1597491268248119,0.684266122403353,0.7957860893654749,0.7324952822660431,0.03044022269273916,0.7190249782688181,0.7359948969643322,0.7324952822660431,0.7523320623178793,0.9411606884950805,0.3222815314918037,0.3160822283906894,4,0.1597491268248119,0.684266122403353,0.7957860893654749,0.7324952822660431,0.03044022269273916,0.7190249782688181,0.7359948969643322,0.7324952822660431,0.7523320623178793,0.9411606884950805,0.3222815314918037,0.3160822283906894
203,4,4,4,0.2209669831753227,0.7341229301251044,0.8646994232149472,0.8245134202105844,0.03965356697341704,0.7921709381588078,0.7994820230804482,0.8245134202105844,0.736267561924826,0.9309759846610324,0.44075204680750896,0.27621770199307794,4,0.2209669831753227,0.7341229301251044,0.8646994232149472,0.8245134202105844,0.03965356697341704,0.7921709381588078,0.7994820230804482,0.8245134202105844,0.736267561924826,0.9309759846610324,0.44075204680750896,0.27621770199307794
204,4,4,4,0.31030899835298986,0.6014941750200731,0.8088926994676422,0.7044046489254938,0.03796408668683915,0.6939840293631188,0.7215274964875829,0.7044046489254938,0.6311841009988901,0.9291693674388266,0.0,0.06666666666666667,4,0.31030899835298986,0.6014941750200731,0.8088926994676422,0.7044046489254938,0.03796408668683915,0.6939840293631188,0.7215274964875829,0.7044046489254938,0.6311841009988901,0.9291693674388266,0.0,0.06666666666666667
205,4,2,4,0.16856203328060504,0.42057335229173637,0.625,0.38470873786407767,0.024970794392523477,0.3716165445513111,0.38349514563106796,0.38470873786407767,0.6618852459016393,0.9500584112149533,0.534263820470717,0.5972222222222222,2,0.6742481331224197,0.18229340916694547,0.5,0.5388349514563107,0.09988317757009346,0.4864661782052445,0.5339805825242718,0.5388349514563107,0.3237704918032787,0.9001168224299065,0.04061302681992337,0.09722222222222222
206,4,1,4,0.125,0.75,1.0,0.625,0.006756756756756799,0.6216216216216216,0.625,0.625,0.75,0.9864864864864865,0.75,0.75,1,2.0,0.0,1.0,1.0,0.10810810810810811,0.9459459459459459,1.0,1.0,0.0,0.9459459459459459,0.0,0.0
207,4,1,4,0.125,0.75,1.0,0.625,0.046875,0.6015625,0.625,0.625,0.75,0.90625,0.75,0.75,1,2.0,0.0,1.0,1.0,0.75,0.625,1.0,1.0,0.0,0.625,0.0,0.0
208,4,3,4,0.19984105552622666,0.4026928585556345,0.4725552315801278,0.5326715410573679,0.04395101532497503,0.5076291120725457,0.5265376984126985,0.5326715410573679,0.73144750254842,0.9283184394071491,0.2592372376228558,0.25,3,0.35527298760218085,0.6047873040989057,0.7289870783646717,0.8358605174353205,0.078135138355511,0.7913406436845256,0.8249559082892417,0.8358605174353205,0.6419300033978933,0.9044245858761988,0.09321109140696858,0.0
209,4,3,4,0.07401262158831312,0.5222961685656045,0.563795426558816,0.554809532160706,0.013913458861199102,0.5459977040305709,0.5510993347616349,0.554809532160706,0.8936543649755063,0.9733017371838573,0.4882835407536,0.501934990279561,3,0.13157799393477887,0.8174154107832968,0.8911918694378951,0.8752169460634774,0.024735037975465057,0.859551473832126,0.8686210395762397,0.8752169460634774,0.8582058199673418,0.964402316245143,0.6038883357552264,0.2556571667958551
210,4,3,4,0.3538710656399603,0.3761437754055277,0.571539367963116,0.5346192484878997,0.023847105645095956,0.5152853289910606,0.5197985151393175,0.5346192484878997,0.67267082590612,0.9523115722889641,0.34706450956450957,0.25,3,0.6291041166932628,0.5575889340542713,0.9049588763788728,0.8393231084229327,0.04239485448017055,0.8049516959841078,0.8129751380254534,0.8393231084229327,0.56356110120816,0.9364154297186188,0.09706450956450957,0.0
211,4,1,4,0.06944444444444442,0.5902777777777778,0.625,0.625,0.022058823529411686,0.6139705882352942,0.625,0.625,0.8611111111111112,0.9558823529411764,0.75,0.6802721088435374,1,1.1111111111111112,0.4444444444444444,1.0,1.0,0.3529411764705883,0.8235294117647058,1.0,1.0,0.4444444444444444,0.8235294117647058,0.0,0.013605442176870744
212,4,1,4,0.034965034965035,0.6075174825174825,0.625,0.625,0.007874015748031482,0.6210629921259843,0.625,0.625,0.9300699300699301,0.984251968503937,0.1612012987012987,0.44840084108012396,1,0.5594405594405594,0.7202797202797203,1.0,1.0,0.12598425196850394,0.937007874015748,1.0,1.0,0.7202797202797203,0.937007874015748,0.5054225441440906,0.2677859489385582
213,4,1,4,0.03583916083916083,0.6070804195804196,0.625,0.625,0.0048828125,0.62255859375,0.625,0.625,0.9283216783216783,0.990234375,0.16302178148254606,0.6137641561732795,1,0.5734265734265733,0.7132867132867133,1.0,1.0,0.078125,0.9609375,1.0,1.0,0.7132867132867133,0.9609375,0.36970012975469374,0.182787875188089
214,4,2,4,0.17891061556956633,0.3771156956165774,0.45918367346938777,0.4739583333333333,0.014751268523323535,0.4623162983624517,0.4654255319148936,0.4739583333333333,0.7587020169160703,0.9700542005420054,0.5,0.5714285714285715,2,0.7156424622782653,0.5084627824663095,0.8367346938775511,0.8958333333333333,0.05900507409329392,0.8492651934498069,0.8617021276595744,0.8958333333333333,0.5174040338321405,0.9401084010840108,0.0,0.07142857142857144
215,4,2,4,0.16409632034632038,0.38386093073593075,0.45454545454545453,0.4772727272727273,0.0282239410915881,0.4554271708683474,0.4618055555555556,0.4772727272727273,0.785443722943723,0.9446078431372549,0.5,0.7820275046643207,2,0.6563852813852815,0.5354437229437229,0.8181818181818181,0.9090909090909092,0.11289576436635274,0.8217086834733893,0.8472222222222222,0.9090909090909092,0.5708874458874459,0.8892156862745098,0.0,0.29171541671541673
216,4,1,4,0.07122093023255816,0.5893895348837209,0.625,0.625,0.005952380952380931,0.6220238095238095,0.625,0.625,0.8575581395348837,0.9880952380952381,0.7961760461760461,0.5975088756391309,1,1.1395348837209303,0.43023255813953487,1.0,1.0,0.09523809523809534,0.9523809523809523,1.0,1.0,0.43023255813953487,0.9523809523809523,0.04617604617604617,0.1791481040418914
217,4,3,4,0.1572107767166846,0.2832917377193711,0.35408077684494815,0.36971347531047866,0.01036201175431517,0.36363446662156795,0.36791746968697236,0.36971347531047866,0.7079306765372994,0.980086261058876,0.3887110782723182,0.4064095115586954,3,0.27948582527410626,0.39251864483443744,0.5183658255021302,0.546157289440851,0.01842135422989344,0.5353501628827876,0.5429643905546176,0.546157289440851,0.6105742353830658,0.9734483480785013,0.13950930819334237,0.15993648075894612
218,4,4,4,0.10478733942890794,0.8202587031946953,0.8859581887873909,0.8593465570309077,0.010188737306923046,0.8552331403836133,0.861308461043242,0.8593465570309077,0.8646824801075853,0.9803298365435287,0.7580403560041983,0.31267502119287566,4,0.10478733942890794,0.8202587031946953,0.8859581887873909,0.8593465570309077,0.010188737306923046,0.8552331403836133,0.861308461043242,0.8593465570309077,0.8646824801075853,0.9803298365435287,0.7580403560041983,0.31267502119287566
219,4,4,4,0.08245922429547736,0.8155488074283579,0.8885672145869254,0.8249896245652677,0.010349672442551805,0.818576430936068,0.8225129097494202,0.8249896245652677,0.8715366054139166,0.9791709964012436,0.3861817039512003,0.46435003359891014,4,0.08245922429547736,0.8155488074283579,0.8885672145869254,0.8249896245652677,0.010349672442551805,0.818576430936068,0.8225129097494202,0.8249896245652677,0.8715366054139166,0.9791709964012436,0.3861817039512003,0.46435003359891014
