step,L,recon,kl,lambda,C,C_bar,lr
428,1696.2396240234375,0.6187198758125305,0.9095535278320312,2980.9580078125,0.5687198638916016,0.614306628704071,0.0001
429,1800.2550048828125,0.6536458730697632,0.8119822144508362,2980.9580078125,0.6036458611488342,0.6142000555992126,0.0001
430,1379.4427490234375,0.5124563574790955,0.87972491979599,2980.9580078125,0.4624563455581665,0.612682580947876,0.0001
431,2029.855712890625,0.7306769490242004,0.7864377498626709,2980.9580078125,0.6806769371032715,0.6133625507354736,0.0001
432,1659.9188232421875,0.6065741777420044,0.7944960594177246,2980.9580078125,0.5565741658210754,0.6127946972846985,0.0001
433,2670.59765625,0.9454483985900879,1.3038084506988525,2980.9580078125,0.8954483866691589,0.6156212091445923,0.0001
434,1906.502685546875,0.6893017292022705,0.7710639834403992,2980.9580078125,0.6393017172813416,0.6158580183982849,0.0001
435,1633.19091796875,0.5974392294883728,1.2975738048553467,2980.9580078125,0.5474392175674438,0.6151738166809082,0.0001
436,2053.525390625,0.7386008501052856,0.8352248072624207,2980.9580078125,0.6886008381843567,0.6159080862998962,0.0001
437,1596.031005859375,0.585041880607605,1.0936840772628784,2980.9580078125,0.535041868686676,0.6150994300842285,0.0001
438,1696.4345703125,0.6187305450439453,1.0727171897888184,2980.9580078125,0.5687305331230164,0.6146357655525208,0.0001
439,2067.775390625,0.7434082627296448,0.7543760538101196,2980.9580078125,0.6934082508087158,0.6154235005378723,0.0001
440,2160.7724609375,0.7745460867881775,0.9310882091522217,2980.9580078125,0.7245460748672485,0.6165147423744202,0.0001
441,1878.4517822265625,0.6798425912857056,0.9174975156784058,2980.9580078125,0.6298425793647766,0.6166480183601379,0.0001
442,2185.2177734375,0.7827584743499756,0.8955670595169067,2980.9580078125,0.7327584624290466,0.6178091168403625,0.0001
443,1433.7684326171875,0.5306557416915894,0.9538441896438599,2980.9580078125,0.4806557297706604,0.6164376139640808,0.0001
444,1810.469970703125,0.6570748686790466,0.8052880764007568,2980.9580078125,0.6070748567581177,0.6163439750671387,0.0001
445,1381.859375,0.5130129456520081,1.637251615524292,2980.9580078125,0.4630129337310791,0.6148107051849365,0.0001
446,1519.9503173828125,0.559633195400238,0.755223274230957,2980.9580078125,0.5096331834793091,0.61375892162323,0.0001
447,1978.742919921875,0.7133862972259521,1.2163667678833008,2980.9580078125,0.6633862853050232,0.6142551898956299,0.0001
448,1643.285400390625,0.6009783744812012,0.8420001268386841,2980.9580078125,0.5509783625602722,0.6136224269866943,0.0001
449,2665.610595703125,0.9439271092414856,0.8514868021011353,2980.9580078125,0.8939270973205566,0.6164254546165466,0.0001
450,1800.1402587890625,0.65364670753479,0.6947893500328064,2980.9580078125,0.6036466956138611,0.6162976622581482,0.0001
451,1804.2744140625,0.6549914479255676,0.820372462272644,2980.9580078125,0.6049914360046387,0.616184651851654,0.0001
452,1551.98291015625,0.5703155994415283,0.9440168142318726,2980.9580078125,0.5203155875205994,0.6152259111404419,0.0001
453,1574.201904296875,0.5777897238731384,0.882973313331604,2980.9580078125,0.5277897119522095,0.6143515110015869,0.0001
454,1528.431396484375,0.5624641180038452,0.7973353862762451,2980.9580078125,0.5124641060829163,0.6133326292037964,0.0001
455,1379.148681640625,0.512339174747467,0.9350476264953613,2980.9580078125,0.4623391628265381,0.6118227243423462,0.0001
456,2019.2188720703125,0.7271302938461304,0.7219282388687134,2980.9580078125,0.6771302819252014,0.6124758124351501,0.0001
457,2543.488525390625,0.9029375910758972,0.9175570607185364,2980.9580078125,0.8529375791549683,0.6148804426193237,0.0001
458,1593.5196533203125,0.5842686295509338,0.8873789310455322,2980.9580078125,0.5342686176300049,0.6140742897987366,0.0001
459,1345.98828125,0.5012434124946594,0.8507148027420044,2980.9580078125,0.45124340057373047,0.6124460101127625,0.0001
460,2235.55517578125,0.7996659278869629,0.8324615359306335,2980.9580078125,0.7496659159660339,0.6138182282447815,0.0001
461,1386.966552734375,0.5149693489074707,0.9124387502670288,2980.9580078125,0.46496933698654175,0.6123297214508057,0.0001
462,2383.021484375,0.8491254448890686,0.8620059490203857,2980.9580078125,0.7991254329681396,0.6141976714134216,0.0001
463,2687.85791015625,0.9513409733772278,0.9983209371566772,2980.9580078125,0.9013409614562988,0.6170691251754761,0.0001
464,1632.459716796875,0.5973340272903442,0.8800460696220398,2980.9580078125,0.5473340153694153,0.616371750831604,0.0001
465,1497.7603759765625,0.5521557927131653,0.8551597595214844,2980.9580078125,0.5021557807922363,0.615229606628418,0.0001
466,1576.907958984375,0.5787211656570435,0.8123953342437744,2980.9580078125,0.5287211537361145,0.6143645644187927,0.0001
467,2376.7919921875,0.8470990061759949,0.6732382774353027,2980.9580078125,0.7970989942550659,0.6161919236183167,0.0001
468,1957.592529296875,0.7064640522003174,0.7008413076400757,2980.9580078125,0.6564640402793884,0.6165946125984192,0.0001
469,1505.821044921875,0.5548659563064575,0.8369191288948059,2980.9580078125,0.5048659443855286,0.6154773235321045,0.0001
470,1641.2633056640625,0.6001868844032288,1.1793794631958008,2980.9580078125,0.5501868724822998,0.6148244142532349,0.0001
471,1532.890869140625,0.563863217830658,1.0861530303955078,2980.9580078125,0.513863205909729,0.6138148307800293,0.0001
472,1394.5262451171875,0.5175427794456482,0.8008825778961182,2980.9580078125,0.46754276752471924,0.6123521327972412,0.0001
473,2731.363037109375,0.965933084487915,1.0050511360168457,2980.9580078125,0.9159330725669861,0.6153879165649414,0.0001
474,1330.8062744140625,0.4954310953617096,2.9948554039001465,2980.9580078125,0.44543108344078064,0.6136883497238159,0.0001
475,1529.624267578125,0.5628635287284851,0.7996450066566467,2980.9580078125,0.5128635168075562,0.6126800775527954,0.0001
476,1319.179931640625,0.49209287762641907,1.3197588920593262,2980.9580078125,0.4420928657054901,0.6109741926193237,0.0001
477,2152.32275390625,0.7717679142951965,0.7629590034484863,2980.9580078125,0.7217679023742676,0.6120821833610535,0.0001
478,1798.8277587890625,0.6531979441642761,0.7201359868049622,2980.9580078125,0.6031979322433472,0.6119933724403381,0.0001
479,1733.783935546875,0.6313753128051758,0.7286364436149597,2980.9580078125,0.5813753008842468,0.6116872429847717,0.0001
480,2067.849365234375,0.7434582114219666,0.6795885562896729,2980.9580078125,0.6934581995010376,0.6125049591064453,0.0001
481,2753.47705078125,0.9734013676643372,0.8564774990081787,2980.9580078125,0.9234013557434082,0.6156139373779297,0.0001
482,1460.552978515625,0.5396988987922668,0.7810795307159424,2980.9580078125,0.4896988868713379,0.6143547892570496,0.0001
483,1814.69677734375,0.6584755778312683,0.8566914796829224,2980.9580078125,0.6084755659103394,0.6142959594726562,0.0001
484,1658.40673828125,0.6060876846313477,0.7327471971511841,2980.9580078125,0.5560876727104187,0.6137138605117798,0.0001
485,2185.408447265625,0.7828742265701294,0.7412949800491333,2980.9580078125,0.7328742146492004,0.6149054765701294,0.0001
486,2069.63720703125,0.7440700531005859,0.6435320377349854,2980.9580078125,0.694070041179657,0.6156971454620361,0.0001
487,1545.4744873046875,0.5682317018508911,0.647570013999939,2980.9580078125,0.5182316899299622,0.614722490310669,0.0001
488,2332.072265625,0.8320639729499817,0.7723483443260193,2980.9580078125,0.7820639610290527,0.6163959503173828,0.0001
489,1807.8038330078125,0.6562320590019226,0.6516537070274353,2980.9580078125,0.6062320470809937,0.6162943243980408,0.0001
490,1449.27734375,0.535936713218689,0.7205072641372681,2980.9580078125,0.48593670129776,0.614990770816803,0.0001
491,2214.74560546875,0.7927442193031311,0.6562981009483337,2980.9580078125,0.7427442073822021,0.6162683367729187,0.0001
492,1536.0538330078125,0.5650509595870972,0.7086530327796936,2980.9580078125,0.5150509476661682,0.615256130695343,0.0001
493,1775.950439453125,0.6455259919166565,0.7124972343444824,2980.9580078125,0.5955259799957275,0.6150588393211365,0.0001
494,1528.5037841796875,0.5625489950180054,0.616802453994751,2980.9580078125,0.5125489830970764,0.6140336990356445,0.0001
495,2572.215087890625,0.9126495718955994,0.6927835941314697,2980.9580078125,0.8626495599746704,0.6165198683738708,0.0001
496,1451.6240234375,0.536747932434082,0.6488665342330933,2980.9580078125,0.4867479205131531,0.615222156047821,0.0001
497,2013.749267578125,0.7253013849258423,0.7042274475097656,2980.9580078125,0.6753013730049133,0.615822970867157,0.0001
498,2002.824462890625,0.7216729521751404,0.5956417322158813,2980.9580078125,0.6716729402542114,0.6163814663887024,0.0001
499,1896.47509765625,0.685934841632843,0.7800549864768982,2980.9580078125,0.6359348297119141,0.6165769696235657,0.0001
500,1637.97998046875,0.599288821220398,0.5731335282325745,2980.9580078125,0.549288809299469,0.6159040927886963,0.0001
501,2617.91259765625,0.9279813170433044,0.6873494386672974,2980.9580078125,0.8779813051223755,0.6185249090194702,0.0001
502,1441.1173095703125,0.5331636667251587,0.8267521262168884,2980.9580078125,0.48316365480422974,0.6171712875366211,0.0001
503,1471.2213134765625,0.5433019995689392,0.7088801264762878,2980.9580078125,0.49330198764801025,0.6159325838088989,0.0001
504,1531.74462890625,0.5636090040206909,0.6978043913841248,2980.9580078125,0.513608992099762,0.6149093508720398,0.0001
505,1558.6064453125,0.572646975517273,0.617763340473175,2980.9580078125,0.522646963596344,0.6139867305755615,0.0001
506,1382.3466796875,0.5133913159370422,0.9966447353363037,2980.9580078125,0.4633913040161133,0.6124807596206665,0.0001
507,1545.553466796875,0.5682756304740906,0.5956176519393921,2980.9580078125,0.5182756185531616,0.6115387082099915,0.0001
508,2393.2080078125,0.8526155948638916,0.6448184251785278,2980.9580078125,0.8026155829429626,0.6134495139122009,0.0001
509,1707.59423828125,0.622600257396698,0.6969007253646851,2980.9580078125,0.572600245475769,0.6130409836769104,0.0001
510,1895.258056640625,0.6855722069740295,0.6440961360931396,2980.9580078125,0.6355721950531006,0.6132662892341614,0.0001
511,1643.7769775390625,0.6012341380119324,0.5711989402770996,2980.9580078125,0.5512341260910034,0.6126459836959839,0.0001
512,2662.878173828125,0.9428771138191223,1.2489712238311768,2980.9580078125,0.8928771018981934,0.6154482960700989,0.0001
513,2711.96630859375,0.9593938589096069,1.10124933719635,2980.9580078125,0.909393846988678,0.618387758731842,0.0001
514,2147.138671875,0.7699406743049622,1.0258870124816895,2980.9580078125,0.7199406623840332,0.6194033026695251,0.0001
515,1966.995361328125,0.7096286416053772,0.6702072024345398,2980.9580078125,0.6596286296844482,0.6198055148124695,0.0001
516,1575.1187744140625,0.5781561732292175,0.7074369788169861,2980.9580078125,0.5281561613082886,0.6188890337944031,0.0001
517,1724.1129150390625,0.6281327605247498,0.723481297492981,2980.9580078125,0.5781327486038208,0.6184815168380737,0.0001
518,2600.136474609375,0.922025203704834,0.6659234762191772,2980.9580078125,0.872025191783905,0.6210169792175293,0.0001
519,1961.8138427734375,0.7079111933708191,0.6082181334495544,2980.9580078125,0.6579111814498901,0.621385931968689,0.0001
520,1835.1390380859375,0.6654029488563538,0.6486358046531677,2980.9580078125,0.6154029369354248,0.6213260889053345,0.0001
521,2602.042724609375,0.9226575493812561,0.6872239708900452,2980.9580078125,0.8726575374603271,0.6238394379615784,0.0001
522,1822.0562744140625,0.6608577370643616,1.1149907112121582,2980.9580078125,0.6108577251434326,0.6237096190452576,0.0001
523,2044.96875,0.7357471585273743,0.7852740287780762,2980.9580078125,0.6857471466064453,0.6243299841880798,0.0001
524,1587.456298828125,0.5822790861129761,0.7547413110733032,2980.9580078125,0.5322790741920471,0.6234095096588135,0.0001
525,1508.330078125,0.5557631850242615,0.6712532043457031,2980.9580078125,0.5057631731033325,0.6222330331802368,0.0001
526,1779.802490234375,0.6468390822410583,0.6502373218536377,2980.9580078125,0.5968390703201294,0.6219791173934937,0.0001
527,2509.86181640625,0.8915473222732544,1.2445639371871948,2980.9580078125,0.8415473103523254,0.6241747736930847,0.0001
528,1961.8182373046875,0.7078519463539124,0.7891695499420166,2980.9580078125,0.6578519344329834,0.6245115399360657,0.0001
529,1438.723876953125,0.5322610139846802,1.124051570892334,2980.9580078125,0.4822610020637512,0.6230890154838562,0.0001
530,1804.7347412109375,0.6552198529243469,0.5998855233192444,2980.9580078125,0.605219841003418,0.6229103207588196,0.0001
531,2503.36376953125,0.8895527124404907,0.6924340724945068,2980.9580078125,0.8395527005195618,0.6250767707824707,0.0001
532,1493.3282470703125,0.5506881475448608,0.7980176210403442,2980.9580078125,0.5006881356239319,0.6238329410552979,0.0001
533,1632.373779296875,0.5973885655403137,0.6314510107040405,2980.9580078125,0.5473885536193848,0.6230685114860535,0.0001
534,1825.3804931640625,0.6621246337890625,0.6626773476600647,2980.9580078125,0.6121246218681335,0.6229590773582458,0.0001
535,2462.558837890625,0.8758757710456848,0.658078134059906,2980.9580078125,0.8258757591247559,0.6249882578849792,0.0001
536,2071.997314453125,0.7448248863220215,0.7536590099334717,2980.9580078125,0.6948248744010925,0.6256865859031677,0.0001
537,1501.6844482421875,0.553500235080719,0.7714841365814209,2980.9580078125,0.50350022315979,0.6244646906852722,0.0001
538,2413.20458984375,0.8592488169670105,0.8680400848388672,2980.9580078125,0.8092488050460815,0.6263124942779541,0.0001
539,2252.498046875,0.8053314089775085,0.8868618011474609,2980.9580078125,0.7553313970565796,0.6276026964187622,0.0001
540,1784.8988037109375,0.6484977602958679,0.802142322063446,2980.9580078125,0.598497748374939,0.627311646938324,0.0001
541,1630.9027099609375,0.5967196822166443,1.1543166637420654,2980.9580078125,0.5467196702957153,0.6265057325363159,0.0001
542,1743.89794921875,0.6347087025642395,0.9058830738067627,2980.9580078125,0.5847086906433105,0.6260877847671509,0.0001
543,1668.5848388671875,0.6094895601272583,0.769978940486908,2980.9580078125,0.5594895482063293,0.6254218220710754,0.0001
544,1909.7108154296875,0.6903363466262817,0.8951878547668457,2980.9580078125,0.6403363347053528,0.6255710124969482,0.0001
545,1904.1038818359375,0.6884792447090149,0.8240753412246704,2980.9580078125,0.6384792327880859,0.6257001161575317,0.0001
546,1827.796630859375,0.662790060043335,1.0951595306396484,2980.9580078125,0.612790048122406,0.6255710124969482,0.0001
547,2478.8662109375,0.8812541365623474,0.9325527548789978,2980.9580078125,0.8312541246414185,0.6276278495788574,0.0001
548,1637.6339111328125,0.5990133285522461,1.0482780933380127,2980.9580078125,0.5490133166313171,0.6268417239189148,0.0001
549,1599.244873046875,0.5861719250679016,0.9389669895172119,2980.9580078125,0.5361719131469727,0.6259350776672363,0.0001
550,1580.479248046875,0.5798496007919312,1.0198825597763062,2980.9580078125,0.5298495888710022,0.624974250793457,0.0001
551,2257.639404296875,0.8070693016052246,0.8476421236991882,2980.9580078125,0.7570692896842957,0.6262952089309692,0.0001
552,1770.3509521484375,0.643630862236023,0.7623652219772339,2980.9580078125,0.593630850315094,0.6259685754776001,0.0001
553,1789.6358642578125,0.6500833034515381,0.8127617835998535,2980.9580078125,0.6000832915306091,0.6257097125053406,0.0001
554,1838.33935546875,0.6664540767669678,0.7156384587287903,2980.9580078125,0.6164540648460388,0.6256171464920044,0.0001
555,2053.188232421875,0.7385358214378357,0.6919263005256653,2980.9580078125,0.6885358095169067,0.6262463331222534,0.0001
556,1734.0040283203125,0.6314342021942139,0.7730965614318848,2980.9580078125,0.5814341902732849,0.6257981657981873,0.0001
557,1691.8280029296875,0.6172458529472351,0.8920062780380249,2980.9580078125,0.5672458410263062,0.6252126693725586,0.0001
558,2178.27587890625,0.7803788781166077,1.047184944152832,2980.9580078125,0.7303788661956787,0.6262643337249756,0.0001
559,2004.0748291015625,0.7220438122749329,0.7404405474662781,2980.9580078125,0.6720438003540039,0.6267220973968506,0.0001
560,2486.05810546875,0.8836663365364075,0.9339214563369751,2980.9580078125,0.8336663246154785,0.6287915706634521,0.0001
561,2487.288330078125,0.88408362865448,0.9201130867004395,2980.9580078125,0.834083616733551,0.6308444738388062,0.0001
562,1646.25537109375,0.6019740104675293,0.8441226482391357,2980.9580078125,0.5519739985466003,0.6300557851791382,0.0001
563,1499.1396484375,0.5524594187736511,1.3292752504348755,2980.9580078125,0.5024594068527222,0.6287798285484314,0.0001
564,1909.38671875,0.690217912197113,0.9240706562995911,2980.9580078125,0.6402179002761841,0.6288942098617554,0.0001
565,2453.632080078125,0.8728241920471191,0.8276960253715515,2980.9580078125,0.8228241801261902,0.6308335065841675,0.0001
566,1656.58349609375,0.6053888201713562,0.9927557706832886,2980.9580078125,0.5553888082504272,0.6300790905952454,0.0001
567,2107.70068359375,0.7568332552909851,0.6605049967765808,2980.9580078125,0.7068332433700562,0.6308466196060181,0.0001
568,1681.1845703125,0.6137239336967468,0.7471892833709717,2980.9580078125,0.5637239217758179,0.6301754117012024,0.0001
569,1581.237060546875,0.5800801515579224,1.0904371738433838,2980.9580078125,0.5300801396369934,0.6291744709014893,0.0001
570,1530.96337890625,0.5633313655853271,0.7441843152046204,2980.9580078125,0.5133313536643982,0.6280160546302795,0.0001
571,1949.049560546875,0.7036301493644714,0.6056060791015625,2980.9580078125,0.6536301374435425,0.6282721757888794,0.0001
572,2031.048583984375,0.731131911277771,0.6230951547622681,2980.9580078125,0.681131899356842,0.6288008093833923,0.0001
573,1991.81298828125,0.7178837060928345,0.8797492980957031,2980.9580078125,0.6678836941719055,0.6291916370391846,0.0001
574,2491.697021484375,0.8855331540107727,1.007859230041504,2980.9580078125,0.8355331420898438,0.631255030632019,0.0001
575,2408.39111328125,0.857567310333252,1.0669546127319336,2980.9580078125,0.807567298412323,0.6330181360244751,0.0001
576,2357.774658203125,0.8406054973602295,1.0130102634429932,2980.9580078125,0.7906054854393005,0.6345940232276917,0.0001
577,1559.97998046875,0.5730652809143066,0.7443585991859436,2980.9580078125,0.5230652689933777,0.6334787607192993,0.0001
578,1837.0999755859375,0.6660094261169434,0.8017904162406921,2980.9580078125,0.6160094141960144,0.6333040595054626,0.0001
579,2394.339111328125,0.8529124855995178,0.8906583786010742,2980.9580078125,0.8029124736785889,0.6350001096725464,0.0001
580,1664.7630615234375,0.6081068515777588,1.0700957775115967,2980.9580078125,0.5581068396568298,0.6342312097549438,0.0001
581,1796.47412109375,0.6521948575973511,1.356615424156189,2980.9580078125,0.6021948456764221,0.6339108943939209,0.0001
582,1598.2916259765625,0.5857452750205994,1.2574312686920166,2980.9580078125,0.5357452630996704,0.632929265499115,0.0001
583,1984.855712890625,0.7156053185462952,0.7142579555511475,2980.9580078125,0.6656053066253662,0.6332560181617737,0.0001
584,1834.7239990234375,0.6652560830116272,0.6714850664138794,2980.9580078125,0.6152560710906982,0.633076012134552,0.0001
585,2062.755859375,0.7417603731155396,0.647291898727417,2980.9580078125,0.6917603611946106,0.6336628794670105,0.0001
586,1718.4691162109375,0.6260955929756165,1.1524031162261963,2980.9580078125,0.5760955810546875,0.6330872178077698,0.0001
587,1896.74658203125,0.6860777735710144,0.6255297660827637,2980.9580078125,0.6360777616500854,0.633117139339447,0.0001
588,1863.8070068359375,0.6749272346496582,0.9251583814620972,2980.9580078125,0.6249272227287292,0.6330352425575256,0.0001
589,1597.5213623046875,0.5855768918991089,0.9891530871391296,2980.9580078125,0.5355768799781799,0.6320606470108032,0.0001
590,1701.3924560546875,0.620366632938385,1.1535683870315552,2980.9580078125,0.570366621017456,0.6314437389373779,0.0001
591,1915.8258056640625,0.6922613978385925,1.2716022729873657,2980.9580078125,0.6422613859176636,0.6315519213676453,0.0001
592,2042.0303955078125,0.7344952821731567,1.5787440538406372,2980.9580078125,0.6844952702522278,0.6320813298225403,0.0001
593,1953.520263671875,0.7049612998962402,1.1081610918045044,2980.9580078125,0.6549612879753113,0.6323100924491882,0.0001
594,1688.2684326171875,0.6159387230873108,1.228840947151184,2980.9580078125,0.5659387111663818,0.6316463947296143,0.0001
595,1696.7479248046875,0.6189082264900208,0.8564620018005371,2980.9580078125,0.5689082145690918,0.6310189962387085,0.0001
596,1781.9259033203125,0.6475643515586853,0.6116820573806763,2980.9580078125,0.5975643396377563,0.630684494972229,0.0001
597,2148.644287109375,0.7704471945762634,1.0213782787322998,2980.9580078125,0.7204471826553345,0.6315821409225464,0.0001
598,2358.10546875,0.8408026695251465,0.7558871507644653,2980.9580078125,0.7908026576042175,0.6331743597984314,0.0001
599,1665.923583984375,0.6086435914039612,0.6305049657821655,2980.9580078125,0.5586435794830322,0.6324290633201599,0.0001
600,1612.6065673828125,0.5907342433929443,0.7005947232246399,2980.9580078125,0.5407342314720154,0.6315121054649353,0.0001
601,1673.780029296875,0.6113008260726929,0.5658758878707886,2980.9580078125,0.5613008141517639,0.630810022354126,0.0001
602,1756.3155517578125,0.6389665603637695,0.6310179829597473,2980.9580078125,0.5889665484428406,0.6303915977478027,0.0001
603,1870.9202880859375,0.6773940920829773,0.6849844455718994,2980.9580078125,0.6273940801620483,0.6303616166114807,0.0001
604,1994.501220703125,0.7188980579376221,0.5441365242004395,2980.9580078125,0.6688980460166931,0.6307469606399536,0.0001
605,1604.677490234375,0.5880400538444519,0.802704930305481,2980.9580078125,0.538040041923523,0.6298198699951172,0.0001
606,1852.784423828125,0.6713679432868958,0.5127378106117249,2980.9580078125,0.6213679313659668,0.6297353506088257,0.0001
607,1564.6737060546875,0.5746108293533325,0.8309224843978882,2980.9580078125,0.5246108174324036,0.6286841034889221,0.0001
608,1811.044921875,0.657386839389801,0.45030489563941956,2980.9580078125,0.6073868274688721,0.6284711360931396,0.0001
609,1931.70703125,0.6978533864021301,0.4833100140094757,2980.9580078125,0.6478533744812012,0.6286649703979492,0.0001
610,1799.9765625,0.6536590456962585,0.49437814950942993,2980.9580078125,0.6036590337753296,0.6284149289131165,0.0001
611,1692.5758056640625,0.6176354885101318,0.4783221185207367,2980.9580078125,0.5676354765892029,0.6278071403503418,0.0001
612,1808.244873046875,0.6564299464225769,0.502721905708313,2980.9580078125,0.606429934501648,0.6275933980941772,0.0001
613,1698.2994384765625,0.6194788813591003,0.7067461013793945,2980.9580078125,0.5694788694381714,0.6270122528076172,0.0001
614,1775.2979736328125,0.6453897356987,0.4661875367164612,2980.9580078125,0.595389723777771,0.6266960501670837,0.0001
615,1627.0374755859375,0.5956268310546875,0.5468149781227112,2980.9580078125,0.5456268191337585,0.6258853673934937,0.0001
616,1528.113525390625,0.5624794363975525,0.43380436301231384,2980.9580078125,0.5124794244766235,0.6247513294219971,0.0001
617,1872.9278564453125,0.6781365275382996,0.4792303442955017,2980.9580078125,0.6281365156173706,0.6247851848602295,0.0001
618,1582.0150146484375,0.5805538892745972,0.45618507266044617,2980.9580078125,0.5305538773536682,0.6238428950309753,0.0001
619,1809.1253662109375,0.6567491888999939,0.4315010905265808,2980.9580078125,0.6067491769790649,0.6236720085144043,0.0001
620,2601.599853515625,0.9225687384605408,0.5090600252151489,2980.9580078125,0.8725687265396118,0.6261609792709351,0.0001
621,2140.09765625,0.7676944732666016,0.6806352138519287,2980.9580078125,0.7176944613456726,0.6270763278007507,0.0001
622,1742.2801513671875,0.6343168020248413,0.4563397169113159,2980.9580078125,0.5843167901039124,0.6266487240791321,0.0001
623,2030.3646240234375,0.7309576272964478,0.45856255292892456,2980.9580078125,0.6809576153755188,0.6271918416023254,0.0001
624,1520.93359375,0.5600429177284241,0.5170857906341553,2980.9580078125,0.5100429058074951,0.6260203719139099,0.0001
625,1820.2313232421875,0.6604584455490112,0.4803166687488556,2980.9580078125,0.6104584336280823,0.6258647441864014,0.0001
626,2474.50732421875,0.8797767758369446,0.9774394035339355,2980.9580078125,0.8297767639160156,0.6279038190841675,0.0001
627,2267.59814453125,0.8105422258377075,0.45391610264778137,2980.9580078125,0.7605422139167786,0.6292302012443542,0.0001
628,1957.8382568359375,0.7066221237182617,0.47529906034469604,2980.9580078125,0.6566221117973328,0.6295041441917419,0.0001
629,1595.2525634765625,0.5849757790565491,0.5122184157371521,2980.9580078125,0.5349757671356201,0.628558874130249,0.0001
630,1992.9705810546875,0.7183573246002197,0.625464677810669,2980.9580078125,0.6683573126792908,0.6289568543434143,0.0001
631,2096.17724609375,0.7530145645141602,0.5204333066940308,2980.9580078125,0.7030145525932312,0.6296974420547485,0.0001
632,1641.2574462890625,0.6004273891448975,0.4565366506576538,2980.9580078125,0.5504273772239685,0.6289047002792358,0.0001
633,2241.82177734375,0.8018630146980286,0.5497978925704956,2980.9580078125,0.7518630027770996,0.6301342844963074,0.0001
634,2003.731201171875,0.7220285534858704,0.44232577085494995,2980.9580078125,0.6720285415649414,0.6305532455444336,0.0001
635,2150.76513671875,0.7713468074798584,0.46058905124664307,2980.9580078125,0.7213467955589294,0.6314612030982971,0.0001
636,2355.24072265625,0.8399376273155212,0.4698842763900757,2980.9580078125,0.7899376153945923,0.6330459713935852,0.0001
637,1603.473876953125,0.5877206325531006,0.5512366890907288,2980.9580078125,0.5377206206321716,0.6320927739143372,0.0001
638,1710.75732421875,0.6236829161643982,0.6327275037765503,2980.9580078125,0.5736829042434692,0.6315087080001831,0.0001
639,1714.9998779296875,0.6250978708267212,0.6573179364204407,2980.9580078125,0.5750978589057922,0.6309446096420288,0.0001
640,1895.76025390625,0.6858135461807251,0.42670053243637085,2980.9580078125,0.6358135342597961,0.6309933066368103,0.0001
641,1677.974365234375,0.6126548647880554,0.7238650321960449,2980.9580078125,0.5626548528671265,0.6303099393844604,0.0001
642,1680.4605712890625,0.6135252118110657,0.6156463027000427,2980.9580078125,0.5635251998901367,0.629642128944397,0.0001
643,2533.67138671875,0.8996025323867798,1.0418974161148071,2980.9580078125,0.8496025204658508,0.631841778755188,0.0001
644,1998.5205078125,0.7202713489532471,0.46983587741851807,2980.9580078125,0.6702713370323181,0.6322261095046997,0.0001
645,2069.982421875,0.744251012802124,0.4494188725948334,2980.9580078125,0.6942510008811951,0.6328463554382324,0.0001
646,1830.53662109375,0.663901150226593,0.5231146812438965,2980.9580078125,0.6139011383056641,0.6326569318771362,0.0001
647,1838.722412109375,0.6666770577430725,0.43408551812171936,2980.9580078125,0.6166770458221436,0.6324971318244934,0.0001
648,1565.7723388671875,0.5751060843467712,0.45328640937805176,2980.9580078125,0.5251060724258423,0.6314232349395752,0.0001
649,1756.70458984375,0.6391097903251648,0.5930732488632202,2980.9580078125,0.5891097784042358,0.6310001015663147,0.0001
650,2221.69140625,0.7950562238693237,0.7101607918739319,2980.9580078125,0.7450562119483948,0.6321406960487366,0.0001
651,1497.7322998046875,0.5521985292434692,0.6995413899421692,2980.9580078125,0.5021985173225403,0.6308412551879883,0.0001
652,1639.1470947265625,0.5996832847595215,0.5642744898796082,2980.9580078125,0.5496832728385925,0.6300297379493713,0.0001
653,1806.3167724609375,0.6557394862174988,0.6328568458557129,2980.9580078125,0.6057394742965698,0.6297868490219116,0.0001
654,1780.0032958984375,0.6469477415084839,0.5272701382637024,2980.9580078125,0.5969477295875549,0.6294584274291992,0.0001
655,1558.72705078125,0.5726704001426697,0.6685566306114197,2980.9580078125,0.5226703882217407,0.6283906102180481,0.0001
656,1786.8021240234375,0.6491803526878357,0.6706137657165527,2980.9580078125,0.5991803407669067,0.6280985474586487,0.0001
657,1647.2054443359375,0.6023353934288025,0.716945469379425,2980.9580078125,0.5523353815078735,0.6273409128189087,0.0001
658,2085.16064453125,0.7492419481277466,0.7497938871383667,2980.9580078125,0.6992419362068176,0.6280599236488342,0.0001
659,1750.2113037109375,0.6369572281837463,0.5164792537689209,2980.9580078125,0.5869572162628174,0.6276488900184631,0.0001
660,1520.9420166015625,0.5600526928901672,0.4963243305683136,2980.9580078125,0.5100526809692383,0.6264729499816895,0.0001
661,2482.324462890625,0.8825333118438721,0.5776631236076355,2980.9580078125,0.8325332999229431,0.6285335421562195,0.0001
662,1598.54638671875,0.5861098766326904,0.425462007522583,2980.9580078125,0.5361098647117615,0.6276093125343323,0.0001
663,1522.669921875,0.5606499910354614,0.4437635838985443,2980.9580078125,0.5106499791145325,0.6264397501945496,0.0001
664,1630.203125,0.596743106842041,0.3849141597747803,2980.9580078125,0.5467430949211121,0.6256427764892578,0.0001
